id,usuario_id,produto_id,compra_id,pontuacao,comentario,data
547,13,4,258,5,Muito fresco,2025-03-23
548,13,13,259,4,Boa relação custo-benefício,2025-03-25
549,13,31,259,5,Excelente produto,2025-03-25
550,13,5,260,2,Poderia ser melhor,2024-08-01
551,13,8,260,5,Muito fresco,2024-07-31
552,13,19,260,4,Fresco e saboroso,2024-07-27
553,14,34,262,3,Atendeu às expectativas,2024-11-13
554,14,21,262,4,Recomendo,2024-11-07
555,14,6,262,3,Atendeu às expectativas,2024-11-07
556,14,16,264,4,Bom produto,2024-08-16
557,14,19,265,4,Fresco e saboroso,2024-06-23
558,14,28,265,5,Muito fresco,2024-06-30
559,14,24,265,5,Excelente produto,2024-06-30
560,14,2,265,4,Bom produto,2024-06-24
561,14,35,266,2,Preço alto para a qualidade,2024-12-01
562,14,6,266,3,Produto razoável,2024-11-28
563,14,7,266,4,Bom produto,2024-11-24
564,14,21,266,3,Atendeu às expectativas,2024-11-30
565,14,19,267,5,Muito fresco,2024-10-16
566,14,7,267,4,Recomendo,2024-10-16
567,14,27,267,4,Boa relação custo-benefício,2024-10-21
568,14,31,267,5,Superou expectativas,2024-10-11
569,14,25,269,2,Preço alto para a qualidade,2025-01-16
570,14,27,269,3,Aceitável,2025-01-11
571,14,3,269,5,Excelente produto,2025-01-12
572,14,31,270,2,Não muito fresco,2024-07-17
573,14,18,270,1,Péssima experiência,2024-07-27
574,14,25,270,5,Muito fresco,2024-07-22
575,14,12,271,5,Superou expectativas,2024-06-12
576,14,22,271,5,Superou expectativas,2024-06-17
577,14,13,272,4,Boa relação custo-benefício,2024-12-03
578,14,34,272,4,Recomendo,2024-11-29
579,14,33,273,5,Voltarei a comprar,2025-04-30
580,14,1,274,3,Qualidade média,2024-07-10
581,14,25,275,4,Fresco e saboroso,2025-06-05
582,14,28,276,4,Recomendo,2025-03-31
583,14,29,276,2,Não muito fresco,2025-03-24
584,14,7,277,1,Produto de baixa qualidade,2024-09-13
585,14,29,278,4,Bom produto,2025-03-16
586,14,25,278,1,Péssima experiência,2025-03-06
587,14,34,278,3,Aceitável,2025-03-07
588,14,5,278,5,Superou expectativas,2025-03-06
589,14,11,279,3,Aceitável,2024-06-27
590,14,22,280,5,Superou expectativas,2025-03-02
591,14,5,280,5,Voltarei a comprar,2025-03-07
592,14,7,280,5,Muito fresco,2025-03-10
593,15,18,281,2,Não muito fresco,2025-02-10
594,15,28,281,2,Não muito fresco,2025-02-02
595,15,2,281,2,Não muito fresco,2025-02-06
596,15,32,282,4,Boa relação custo-benefício,2025-02-03
597,15,7,282,5,Superou expectativas,2025-02-04
598,15,21,283,5,Superou expectativas,2024-12-13
599,15,24,283,4,Boa relação custo-benefício,2024-12-16
600,15,5,283,4,Recomendo,2024-12-06
601,15,27,283,5,Muito fresco,2024-12-17
602,15,17,283,3,Aceitável,2024-12-13
603,15,24,284,1,Péssima experiência,2024-07-06
604,15,32,284,5,Voltarei a comprar,2024-07-06
605,15,27,285,5,Superou expectativas,2024-11-08
606,15,17,286,1,Não recomendo,2024-10-19
607,15,6,286,4,Recomendo,2024-10-12
608,15,7,286,5,Voltarei a comprar,2024-10-16
609,15,4,287,2,Abaixo do esperado,2024-11-25
610,15,22,288,2,Poderia ser melhor,2024-12-21
611,15,18,288,1,Não recomendo,2024-12-20
612,15,33,289,2,Preço alto para a qualidade,2025-01-09
613,15,11,289,2,Preço alto para a qualidade,2025-01-19
614,15,34,289,3,Atendeu às expectativas,2025-01-13
615,15,31,290,4,Fresco e saboroso,2025-03-09
616,15,8,292,3,Produto razoável,2024-07-30
617,15,33,292,5,Excelente produto,2024-07-28
618,15,12,293,5,Voltarei a comprar,2024-09-29
619,15,11,293,3,Produto razoável,2024-10-01
620,15,13,293,1,Chegou estragado,2024-10-06
621,15,18,294,5,Superou expectativas,2024-06-29
622,15,21,295,4,Recomendo,2024-10-02
623,15,12,295,3,Atendeu às expectativas,2024-09-30
624,15,34,295,4,Boa relação custo-benefício,2024-09-24
625,15,27,295,4,Recomendo,2024-10-02
626,15,3,296,3,Atendeu às expectativas,2024-11-29
627,15,28,296,4,Fresco e saboroso,2024-11-24
628,15,12,296,1,Péssima experiência,2024-11-29
629,15,22,298,5,Voltarei a comprar,2024-09-28
630,15,33,298,4,Recomendo,2024-10-07
631,15,13,298,4,Fresco e saboroso,2024-10-02
632,15,16,298,1,Produto de baixa qualidade,2024-10-05
633,15,32,299,2,Abaixo do esperado,2024-09-03
634,15,7,300,5,Excelente produto,2025-03-22
635,16,15,301,1,Péssima experiência,2024-09-19
636,16,8,302,5,Excelente produto,2025-04-28
637,16,9,302,2,Abaixo do esperado,2025-04-20
638,16,14,303,5,Voltarei a comprar,2024-07-19
639,16,16,303,2,Poderia ser melhor,2024-07-24
640,16,7,303,4,Fresco e saboroso,2024-07-24
641,16,8,303,4,Recomendo,2024-07-27
642,16,2,304,2,Preço alto para a qualidade,2024-12-29
643,16,28,304,3,Aceitável,2024-12-24
644,16,23,305,5,Voltarei a comprar,2024-11-18
645,16,29,305,4,Boa relação custo-benefício,2024-11-16
646,16,30,307,1,Chegou estragado,2024-06-09
647,16,4,307,2,Poderia ser melhor,2024-06-10
648,16,22,307,3,Atendeu às expectativas,2024-06-12
649,16,13,307,2,Não muito fresco,2024-06-14
650,16,7,308,2,Não muito fresco,2024-07-23
651,16,13,308,5,Muito fresco,2024-07-27
652,16,26,309,1,Chegou estragado,2025-03-31
653,16,28,310,1,Não recomendo,2025-01-18
654,16,12,312,3,Qualidade média,2024-06-24
655,16,11,312,2,Abaixo do esperado,2024-06-27
656,16,21,312,4,Bom produto,2024-06-30
657,16,24,312,4,Recomendo,2024-06-28
658,16,20,313,2,Não muito fresco,2024-07-20
659,16,3,313,4,Recomendo,2024-07-17
660,16,25,314,5,Superou expectativas,2025-03-16
661,16,20,314,5,Superou expectativas,2025-03-21
662,16,21,314,4,Fresco e saboroso,2025-03-22
663,16,16,314,1,Produto de baixa qualidade,2025-03-19
664,16,21,315,3,Qualidade média,2025-01-02
665,16,22,315,3,Qualidade média,2024-12-30
666,16,3,315,4,Recomendo,2025-01-11
667,16,1,315,2,Não muito fresco,2025-01-12
668,16,26,316,2,Poderia ser melhor,2024-07-10
669,16,11,317,1,Chegou estragado,2024-06-16
670,16,24,317,3,Atendeu às expectativas,2024-06-04
671,16,15,317,4,Recomendo,2024-06-12
672,16,35,318,5,Muito fresco,2024-12-16
673,16,15,319,5,Excelente produto,2024-07-09
674,16,33,319,2,Não muito fresco,2024-06-27
675,16,13,320,4,Boa relação custo-benefício,2024-08-04
676,16,8,320,2,Preço alto para a qualidade,2024-08-02
677,17,23,321,4,Bom produto,2024-07-20
678,17,35,321,3,Qualidade média,2024-07-20
679,17,18,321,2,Abaixo do esperado,2024-07-23
680,17,21,321,3,Qualidade média,2024-07-17
681,17,6,321,3,Produto razoável,2024-07-20
682,17,5,322,3,Atendeu às expectativas,2024-12-20
683,17,25,323,4,Recomendo,2024-11-19
684,17,2,324,3,Qualidade média,2024-10-04
685,17,8,324,2,Poderia ser melhor,2024-09-30
686,17,5,324,2,Poderia ser melhor,2024-10-08
687,17,21,324,5,Superou expectativas,2024-10-09
688,17,33,325,2,Não muito fresco,2024-08-19
689,17,35,325,1,Não recomendo,2024-08-18
690,17,12,325,1,Chegou estragado,2024-08-12
691,17,10,326,3,Atendeu às expectativas,2025-01-04
692,17,27,326,1,Chegou estragado,2024-12-26
693,17,1,326,2,Poderia ser melhor,2025-01-02
694,17,30,327,4,Recomendo,2024-12-09
695,17,18,328,3,Atendeu às expectativas,2025-04-12
696,17,32,328,2,Poderia ser melhor,2025-04-04
697,17,9,328,1,Chegou estragado,2025-04-08
698,17,5,331,4,Recomendo,2025-04-13
699,17,33,331,1,Péssima experiência,2025-04-20
700,17,6,331,5,Excelente produto,2025-04-19
701,17,29,332,1,Não recomendo,2024-08-04
702,17,27,332,1,Péssima experiência,2024-07-28
703,17,15,332,1,Não recomendo,2024-08-01
704,17,5,332,3,Qualidade média,2024-07-28
705,17,17,332,3,Produto razoável,2024-07-28
706,17,8,333,4,Bom produto,2024-08-18
707,17,5,333,5,Superou expectativas,2024-08-20
708,17,25,333,4,Bom produto,2024-08-13
709,17,12,333,2,Preço alto para a qualidade,2024-08-17
710,17,1,334,2,Abaixo do esperado,2024-10-13
711,17,29,335,1,Péssima experiência,2025-05-29
712,17,25,336,1,Não recomendo,2025-04-12
713,17,9,336,2,Poderia ser melhor,2025-04-16
714,17,21,337,3,Aceitável,2025-05-31
715,17,4,337,1,Não recomendo,2025-05-29
716,17,1,338,2,Preço alto para a qualidade,2024-06-02
717,17,22,339,2,Poderia ser melhor,2024-06-06
718,17,13,339,4,Boa relação custo-benefício,2024-06-06
719,17,29,339,5,Excelente produto,2024-06-08
720,17,18,339,3,Atendeu às expectativas,2024-06-07
721,17,1,339,2,Abaixo do esperado,2024-06-01
722,17,26,340,5,Muito fresco,2024-06-26
723,17,33,340,1,Produto de baixa qualidade,2024-06-14
724,18,20,341,5,Voltarei a comprar,2024-08-31
725,18,15,341,2,Não muito fresco,2024-08-27
726,18,2,341,1,Péssima experiência,2024-09-02
727,18,9,342,1,Chegou estragado,2024-07-02
728,18,2,342,5,Superou expectativas,2024-07-06
729,18,3,342,1,Produto de baixa qualidade,2024-07-09
730,18,26,342,5,Excelente produto,2024-07-10
731,18,25,342,5,Muito fresco,2024-07-11
732,18,27,343,5,Superou expectativas,2025-04-13
733,18,31,343,5,Voltarei a comprar,2025-04-11
734,18,5,344,4,Bom produto,2024-09-24
735,18,16,344,4,Boa relação custo-benefício,2024-10-03
736,18,30,345,2,Abaixo do esperado,2024-11-26
737,18,7,346,2,Não muito fresco,2025-05-28
738,18,20,346,1,Chegou estragado,2025-05-21
739,18,3,347,2,Poderia ser melhor,2024-12-16
740,18,10,347,4,Boa relação custo-benefício,2024-12-21
741,18,34,348,4,Fresco e saboroso,2025-04-25
742,18,1,349,4,Bom produto,2025-01-02
743,18,23,349,4,Bom produto,2025-01-04
744,18,22,350,5,Voltarei a comprar,2024-06-18
745,18,20,350,4,Bom produto,2024-06-13
746,18,34,350,4,Recomendo,2024-06-13
747,18,6,351,3,Produto razoável,2025-01-22
748,18,3,351,2,Abaixo do esperado,2025-01-14
749,18,19,352,5,Superou expectativas,2025-02-18
750,18,29,352,5,Muito fresco,2025-02-18
751,18,15,352,1,Não recomendo,2025-02-24
752,18,23,353,5,Excelente produto,2025-01-31
753,18,4,354,2,Preço alto para a qualidade,2024-06-28
754,18,25,354,3,Produto razoável,2024-07-01
755,18,20,355,3,Atendeu às expectativas,2024-11-06
756,18,8,355,4,Bom produto,2024-11-11
757,18,22,355,3,Produto razoável,2024-11-05
758,18,23,355,3,Qualidade média,2024-11-04
759,18,1,356,2,Não muito fresco,2024-08-10
760,18,33,357,4,Bom produto,2025-01-10
761,18,27,357,5,Superou expectativas,2025-01-11
762,18,25,357,4,Fresco e saboroso,2025-01-21
763,18,9,358,1,Péssima experiência,2024-11-22
764,18,25,359,4,Bom produto,2024-08-15
765,18,22,359,5,Superou expectativas,2024-08-13
766,18,29,359,3,Qualidade média,2024-08-12
767,18,33,359,4,Boa relação custo-benefício,2024-08-14
768,18,21,360,3,Aceitável,2024-06-13
769,18,11,360,3,Qualidade média,2024-06-14
770,18,29,360,5,Excelente produto,2024-06-14
771,18,32,360,2,Abaixo do esperado,2024-06-23
772,19,24,361,4,Recomendo,2025-03-05
773,19,1,361,2,Preço alto para a qualidade,2025-03-04
774,19,29,361,2,Preço alto para a qualidade,2025-03-01
775,19,34,362,2,Abaixo do esperado,2025-03-17
776,19,17,363,3,Produto razoável,2024-08-01
777,19,31,363,1,Produto de baixa qualidade,2024-07-31
778,19,2,363,4,Fresco e saboroso,2024-08-03
779,19,6,364,2,Poderia ser melhor,2025-04-24
780,19,27,364,2,Preço alto para a qualidade,2025-04-23
781,19,30,365,4,Recomendo,2024-11-02
782,19,25,365,3,Qualidade média,2024-10-29
783,19,10,366,5,Voltarei a comprar,2024-07-21
784,19,13,369,5,Voltarei a comprar,2024-08-03
785,19,27,370,4,Recomendo,2025-06-02
786,19,7,370,5,Voltarei a comprar,2025-05-30
787,19,15,371,2,Poderia ser melhor,2025-01-09
788,19,25,371,1,Não recomendo,2025-01-06
789,19,19,372,1,Não recomendo,2025-05-01
790,19,15,372,4,Boa relação custo-benefício,2025-05-05
791,19,31,372,5,Voltarei a comprar,2025-05-06
792,19,24,372,4,Fresco e saboroso,2025-05-06
793,19,19,373,5,Voltarei a comprar,2024-08-31
794,19,31,374,5,Muito fresco,2025-06-02
795,19,35,374,5,Voltarei a comprar,2025-05-27
796,19,5,375,1,Não recomendo,2024-08-04
797,19,33,375,4,Bom produto,2024-08-06
798,19,20,376,1,Chegou estragado,2025-04-12
799,19,13,376,5,Excelente produto,2025-04-10
800,19,34,376,4,Fresco e saboroso,2025-04-13
801,19,21,376,3,Qualidade média,2025-04-17
802,19,19,376,5,Muito fresco,2025-04-16
803,19,29,377,5,Superou expectativas,2024-10-15
804,19,31,377,3,Produto razoável,2024-10-18
805,19,26,377,2,Abaixo do esperado,2024-10-09
806,19,15,377,5,Muito fresco,2024-10-10
807,19,31,378,5,Superou expectativas,2024-10-07
808,19,13,379,2,Preço alto para a qualidade,2024-12-14
809,19,2,379,1,Chegou estragado,2024-12-11
810,19,29,380,4,Boa relação custo-benefício,2025-04-04
811,20,16,381,2,Poderia ser melhor,2025-05-11
812,20,17,381,3,Produto razoável,2025-05-14
813,20,3,382,4,Boa relação custo-benefício,2024-08-02
814,20,1,382,5,Superou expectativas,2024-08-06
815,20,2,382,4,Boa relação custo-benefício,2024-08-06
816,20,11,383,1,Chegou estragado,2024-08-16
817,20,9,383,3,Produto razoável,2024-08-20
818,20,12,384,4,Fresco e saboroso,2025-03-09
819,20,13,385,3,Aceitável,2024-10-14
820,20,7,385,2,Não muito fresco,2024-10-23
821,20,34,385,3,Produto razoável,2024-10-15
822,20,26,386,5,Excelente produto,2024-07-02
823,20,28,387,3,Produto razoável,2024-11-27
824,20,33,387,1,Produto de baixa qualidade,2024-11-24
825,20,31,387,5,Superou expectativas,2024-12-06
826,20,24,388,2,Abaixo do esperado,2025-05-11
827,20,18,388,3,Aceitável,2025-05-03
828,20,26,388,4,Fresco e saboroso,2025-04-30
829,20,1,389,1,Chegou estragado,2025-05-19
830,20,12,390,3,Qualidade média,2024-12-12
831,20,33,390,4,Boa relação custo-benefício,2024-12-13
832,20,3,390,1,Não recomendo,2024-12-19
833,20,2,390,2,Abaixo do esperado,2024-12-18
834,20,6,391,1,Chegou estragado,2024-10-08
835,20,2,391,2,Abaixo do esperado,2024-10-14
836,20,23,392,4,Boa relação custo-benefício,2024-10-16
837,20,34,392,1,Não recomendo,2024-10-17
838,20,9,392,4,Bom produto,2024-10-22
839,20,19,392,3,Qualidade média,2024-10-16
840,20,17,393,1,Chegou estragado,2024-07-05
841,20,10,393,1,Péssima experiência,2024-06-30
842,20,24,393,2,Abaixo do esperado,2024-06-28
843,20,14,394,4,Bom produto,2025-05-12
844,20,7,394,4,Boa relação custo-benefício,2025-05-06
845,20,25,394,1,Não recomendo,2025-05-04
846,20,32,395,3,Aceitável,2024-12-21
847,20,25,395,4,Bom produto,2024-12-26
848,20,30,395,3,Produto razoável,2024-12-13
849,20,7,395,5,Superou expectativas,2024-12-16
850,20,35,396,4,Bom produto,2024-09-26
851,20,6,396,1,Não recomendo,2024-10-03
852,20,27,396,1,Chegou estragado,2024-09-26
853,20,27,397,5,Excelente produto,2025-01-29
854,20,26,398,5,Superou expectativas,2024-08-06
855,20,8,399,4,Fresco e saboroso,2024-09-20
856,20,19,400,3,Atendeu às expectativas,2025-05-15
857,21,23,401,2,Poderia ser melhor,2025-03-28
858,21,10,402,2,Preço alto para a qualidade,2024-08-30
859,21,2,402,1,Não recomendo,2024-08-31
860,21,20,402,5,Superou expectativas,2024-09-04
861,21,17,402,1,Produto de baixa qualidade,2024-08-29
862,21,34,403,4,Boa relação custo-benefício,2024-07-16
863,21,23,404,5,Voltarei a comprar,2024-09-14
864,21,34,404,5,Excelente produto,2024-09-12
865,21,31,405,4,Boa relação custo-benefício,2024-08-29
866,21,8,405,2,Abaixo do esperado,2024-08-31
867,21,26,405,5,Superou expectativas,2024-09-10
868,21,17,405,3,Produto razoável,2024-09-07
869,21,17,406,4,Recomendo,2024-07-31
870,21,35,407,3,Qualidade média,2024-06-28
871,21,30,408,1,Não recomendo,2025-04-19
872,21,2,409,1,Não recomendo,2024-06-12
873,21,6,410,3,Produto razoável,2025-03-23
874,21,20,410,3,Atendeu às expectativas,2025-03-21
875,21,24,410,2,Preço alto para a qualidade,2025-03-23
876,21,5,410,2,Poderia ser melhor,2025-03-26
877,21,27,411,4,Fresco e saboroso,2024-08-29
878,21,19,411,1,Produto de baixa qualidade,2024-08-29
879,21,9,411,4,Boa relação custo-benefício,2024-08-28
880,21,16,412,5,Superou expectativas,2024-08-27
881,21,20,412,2,Abaixo do esperado,2024-09-01
882,21,11,413,5,Voltarei a comprar,2025-02-22
883,21,24,413,4,Recomendo,2025-03-02
884,21,9,413,2,Poderia ser melhor,2025-02-28
885,21,15,414,2,Abaixo do esperado,2024-05-30
886,21,19,414,4,Bom produto,2024-06-05
887,21,20,414,1,Péssima experiência,2024-06-02
888,21,1,414,2,Abaixo do esperado,2024-06-03
889,21,35,415,4,Boa relação custo-benefício,2025-05-16
890,21,24,415,4,Fresco e saboroso,2025-05-07
891,21,16,415,1,Produto de baixa qualidade,2025-05-16
892,21,15,415,3,Qualidade média,2025-05-16
893,21,1,416,5,Excelente produto,2024-10-22
894,21,30,416,1,Chegou estragado,2024-10-18
895,21,12,416,4,Bom produto,2024-10-18
896,21,32,417,1,Não recomendo,2024-12-09
897,21,28,417,4,Recomendo,2024-12-02
898,21,5,418,5,Voltarei a comprar,2024-11-12
899,21,12,418,3,Qualidade média,2024-11-09
900,21,10,419,1,Péssima experiência,2025-02-13
901,21,3,419,4,Fresco e saboroso,2025-02-08
902,22,29,421,3,Produto razoável,2024-07-13
903,22,24,421,1,Não recomendo,2024-07-15
904,22,14,421,2,Abaixo do esperado,2024-07-24
905,22,5,421,5,Superou expectativas,2024-07-21
906,22,2,422,1,Chegou estragado,2024-12-02
907,22,29,422,2,Não muito fresco,2024-11-21
908,22,7,422,3,Aceitável,2024-11-26
909,22,12,422,5,Voltarei a comprar,2024-12-02
910,22,24,423,3,Atendeu às expectativas,2024-11-11
911,22,12,423,3,Produto razoável,2024-11-04
912,22,19,423,4,Recomendo,2024-11-03
913,22,30,424,2,Poderia ser melhor,2024-08-20
914,22,26,424,3,Atendeu às expectativas,2024-08-18
915,22,21,424,2,Poderia ser melhor,2024-08-23
916,22,3,424,3,Qualidade média,2024-08-18
917,22,34,425,5,Muito fresco,2024-12-06
918,22,8,425,4,Boa relação custo-benefício,2024-12-04
919,22,29,426,5,Muito fresco,2025-01-28
920,22,5,428,4,Fresco e saboroso,2025-05-13
921,22,23,428,4,Bom produto,2025-05-15
922,22,3,428,1,Chegou estragado,2025-05-12
923,22,32,428,2,Preço alto para a qualidade,2025-05-13
924,22,29,428,1,Não recomendo,2025-05-09
925,22,13,429,3,Atendeu às expectativas,2025-03-05
926,22,2,429,4,Bom produto,2025-03-01
927,22,20,429,3,Produto razoável,2025-02-28
928,22,8,430,4,Fresco e saboroso,2024-12-30
929,22,18,430,3,Qualidade média,2024-12-17
930,22,6,430,5,Excelente produto,2024-12-24
931,22,29,431,3,Atendeu às expectativas,2025-01-17
932,22,34,432,5,Excelente produto,2025-01-04
933,22,1,432,4,Fresco e saboroso,2024-12-30
934,22,23,432,4,Bom produto,2025-01-04
935,22,16,432,3,Aceitável,2025-01-05
936,22,4,433,2,Poderia ser melhor,2025-03-17
937,22,3,433,3,Aceitável,2025-03-14
938,22,33,435,2,Abaixo do esperado,2025-02-11
939,22,29,435,4,Bom produto,2025-02-08
940,22,19,436,2,Abaixo do esperado,2025-01-07
941,22,16,436,4,Bom produto,2024-12-31
942,22,7,436,5,Voltarei a comprar,2025-01-01
943,22,6,437,1,Chegou estragado,2025-01-13
944,22,10,437,1,Chegou estragado,2025-01-15
945,22,17,437,2,Não muito fresco,2025-01-06
946,22,5,437,2,Não muito fresco,2025-01-17
947,22,33,438,3,Produto razoável,2024-06-30
948,22,3,438,1,Não recomendo,2024-07-02
949,22,11,439,5,Muito fresco,2024-07-17
950,22,30,440,3,Produto razoável,2024-10-24
951,22,34,440,2,Abaixo do esperado,2024-10-18
952,22,13,440,3,Aceitável,2024-10-17
953,23,34,441,2,Poderia ser melhor,2024-11-21
954,23,35,442,5,Excelente produto,2025-04-15
955,23,34,442,1,Não recomendo,2025-04-08
956,23,28,442,3,Atendeu às expectativas,2025-04-11
957,23,27,443,3,Produto razoável,2025-03-02
958,23,11,443,2,Poderia ser melhor,2025-02-21
959,23,5,443,2,Abaixo do esperado,2025-02-22
960,23,7,444,4,Boa relação custo-benefício,2025-05-16
961,23,19,444,1,Produto de baixa qualidade,2025-05-17
962,23,31,444,1,Produto de baixa qualidade,2025-05-20
963,23,29,445,1,Não recomendo,2025-05-05
964,23,25,445,2,Não muito fresco,2025-05-07
965,23,21,445,3,Qualidade média,2025-05-06
966,23,15,446,5,Excelente produto,2024-08-26
967,23,19,447,2,Não muito fresco,2024-06-15
968,23,8,447,5,Excelente produto,2024-06-16
969,23,23,448,4,Bom produto,2024-12-03
970,23,8,448,5,Superou expectativas,2024-12-06
971,23,20,448,1,Chegou estragado,2024-12-07
972,23,33,448,5,Superou expectativas,2024-12-02
973,23,25,449,1,Chegou estragado,2024-11-28
974,23,15,449,4,Fresco e saboroso,2024-12-04
975,23,1,449,4,Recomendo,2024-12-11
976,23,4,450,4,Recomendo,2025-01-04
977,23,26,451,4,Boa relação custo-benefício,2024-09-06
978,23,6,451,1,Produto de baixa qualidade,2024-09-06
979,23,21,451,5,Excelente produto,2024-09-02
980,23,7,452,3,Atendeu às expectativas,2024-07-03
981,23,5,452,1,Não recomendo,2024-07-06
982,23,6,453,5,Muito fresco,2025-02-18
983,23,12,454,4,Fresco e saboroso,2025-02-01
984,23,30,454,1,Chegou estragado,2025-02-02
985,23,26,454,2,Abaixo do esperado,2025-01-29
986,23,3,455,2,Preço alto para a qualidade,2024-07-01
987,23,11,456,5,Excelente produto,2025-05-14
988,23,17,456,4,Boa relação custo-benefício,2025-05-18
989,23,14,456,4,Boa relação custo-benefício,2025-05-20
990,23,10,456,3,Produto razoável,2025-05-18
991,23,18,458,4,Boa relação custo-benefício,2024-12-23
992,23,24,459,3,Atendeu às expectativas,2024-06-23
993,23,28,459,3,Aceitável,2024-06-17
994,23,23,459,5,Voltarei a comprar,2024-06-16
995,23,3,459,5,Voltarei a comprar,2024-06-25
996,23,11,460,3,Aceitável,2025-03-17
997,23,16,460,5,Muito fresco,2025-03-17
998,24,17,461,1,Não recomendo,2024-11-17
999,24,35,461,5,Excelente produto,2024-11-19
1000,24,28,462,3,Aceitável,2024-12-13
1001,24,7,462,2,Poderia ser melhor,2024-12-18
1002,24,20,462,5,Excelente produto,2024-12-12
1003,24,24,463,1,Chegou estragado,2024-11-02
1004,24,34,464,5,Voltarei a comprar,2025-01-24
1005,24,33,465,1,Chegou estragado,2024-06-16
1006,24,7,465,3,Produto razoável,2024-06-13
